5120 5120
4396 4396 150.0
4397 4397 595.0
4398 4398 376.0
4399 4399 915.0
4400 4400 32.0
4401 4401 848.0
4402 4402 137.0
4403 4403 537.0
4404 4404 352.0
4405 4405 192.0
4406 4406 96.0
4407 4407 0.0
4408 4408 585.0
4409 4409 505.0
4410 4410 623.0
4411 4411 953.0
4412 4412 502.0
4413 4413 966.0
4414 4414 811.0
4415 4415 246.0
4416 4416 355.0
4417 4417 550.0
4418 4418 757.0
4419 4419 434.0
4420 4420 848.0
4421 4421 839.0
4422 4422 571.0
4423 4423 371.0
4424 4424 639.0
4425 4425 610.0
4426 4426 938.0
4427 4427 789.0
4428 4428 557.0
4429 4429 315.0
4430 4430 57.0
4431 4431 589.0
4432 4432 515.0
4433 4433 194.0
4434 4434 126.0
4435 4435 220.0
4436 4436 386.0
4437 4437 223.0
4438 4438 220.0
4439 4439 323.0
4440 4440 80.0
4441 4441 195.0
4442 4442 276.0
4443 4443 583.0
4444 4444 162.0
4445 4445 440.0
4446 4446 181.0
4447 4447 517.0
4448 4448 342.0
4449 4449 938.0
4450 4450 303.0
4451 4451 190.0
4452 4452 129.0
4453 4453 874.0
4454 4454 914.0
4455 4455 769.0
4456 4456 836.0
4457 4457 852.0
4458 4458 910.0
4459 4459 393.0
4460 4460 167.0
4461 4461 967.0
4462 4462 334.0
4463 4463 683.0
4464 4464 514.0
4465 4465 460.0
4466 4466 255.0
4467 4467 252.0
4468 4468 35.0
4469 4469 827.0
4470 4470 576.0
4471 4471 116.0
4472 4472 23.0
4473 4473 204.0
4474 4474 51.0
4475 4475 537.0
4476 4476 996.0
4477 4477 232.0
4478 4478 54.0
4479 4479 339.0
4480 4480 522.0
4481 4481 709.0
4482 4482 881.0
4483 4483 651.0
4484 4484 583.0
4485 4485 795.0
4486 4486 772.0
4487 4487 771.0
4488 4488 648.0
4489 4489 683.0
4490 4490 516.0
4491 4491 167.0
4492 4492 2.0
4493 4493 850.0
4494 4494 202.0
4495 4495 516.0
4496 4496 662.0
4497 4497 457.0
4498 4498 769.0
4499 4499 698.0
4500 4500 285.0
4501 4501 697.0
4502 4502 166.0
4503 4503 660.0
4504 4504 901.0
4505 4505 569.0
4506 4506 197.0
4507 4507 898.0
4508 4508 153.0
4509 4509 603.0
4510 4510 589.0
4511 4511 675.0
4512 4512 312.0
4513 4513 470.0
4514 4514 678.0
4515 4515 247.0
4516 4516 266.0
4517 4517 451.0
4518 4518 18.0
4519 4519 266.0
4520 4520 486.0
4521 4521 886.0
4522 4522 785.0
4523 4523 488.0
4524 4524 736.0
4525 4525 988.0
4526 4526 5.0
4527 4527 398.0
4528 4528 445.0
4529 4529 774.0
4530 4530 448.0
4531 4531 82.0
4532 4532 823.0
4533 4533 966.0
4534 4534 742.0
4535 4535 724.0
4536 4536 535.0
4537 4537 939.0
4538 4538 974.0
4539 4539 688.0
4540 4540 894.0
4541 4541 915.0
4542 4542 715.0
4543 4543 206.0
4544 4544 738.0
4545 4545 394.0
4546 4546 453.0
4547 4547 356.0
4548 4548 197.0
4549 4549 823.0
4550 4550 622.0
4551 4551 683.0
4552 4552 61.0
4553 4553 407.0
4554 4554 171.0
4555 4555 797.0
4556 4556 747.0
4557 4557 176.0
4558 4558 548.0
4559 4559 193.0
4560 4560 302.0
4561 4561 996.0
4562 4562 627.0
4563 4563 125.0
4564 4564 315.0
4565 4565 370.0
4566 4566 202.0
4567 4567 850.0
4568 4568 661.0
4569 4569 528.0
4570 4570 539.0
4571 4571 556.0
4572 4572 796.0
4573 4573 606.0
4574 4574 114.0
4575 4575 534.0
4576 4576 0.0
4577 4577 568.0
4578 4578 890.0
4579 4579 549.0
4580 4580 743.0
4581 4581 864.0
4582 4582 232.0
4583 4583 805.0
4584 4584 271.0
4585 4585 756.0
4586 4586 954.0
4587 4587 19.0
4588 4588 284.0
4589 4589 854.0
4590 4590 564.0
4591 4591 587.0
4592 4592 203.0
4593 4593 191.0
4594 4594 64.0
4595 4595 518.0
4596 4596 913.0
4597 4597 618.0
4598 4598 368.0
4599 4599 927.0
4600 4600 499.0
4601 4601 259.0
4602 4602 835.0
4603 4603 647.0
4604 4604 866.0
4605 4605 949.0
4606 4606 181.0
4607 4607 218.0
4608 4608 869.0
4609 4609 71.0
4610 4610 768.0
4611 4611 613.0
4612 4612 935.0
4613 4613 352.0
4614 4614 770.0
4615 4615 558.0
4616 4616 108.0
4617 4617 76.0
4618 4618 929.0
4619 4619 393.0
4620 4620 931.0
4621 4621 845.0
4622 4622 332.0
4623 4623 486.0
4624 4624 389.0
4625 4625 748.0
4626 4626 4.0
4627 4627 302.0
4628 4628 719.0
4629 4629 724.0
4630 4630 581.0
4631 4631 570.0
4632 4632 336.0
4633 4633 416.0
4634 4634 217.0
4635 4635 554.0
4636 4636 366.0
4637 4637 398.0
4638 4638 772.0
4639 4639 235.0
4640 4640 821.0
4641 4641 892.0
4642 4642 200.0
4643 4643 108.0
4644 4644 597.0
4645 4645 322.0
4646 4646 666.0
4647 4647 705.0
4648 4648 751.0
4649 4649 948.0
4650 4650 450.0
4651 4651 682.0
4652 4652 793.0
4653 4653 134.0
4654 4654 168.0
4655 4655 182.0
4656 4656 235.0
4657 4657 524.0
4658 4658 837.0
4659 4659 306.0
4660 4660 248.0
4661 4661 418.0
4662 4662 876.0
4663 4663 584.0
4664 4664 835.0
4665 4665 93.0
4666 4666 138.0
4667 4667 553.0
4668 4668 843.0
4669 4669 263.0
4670 4670 788.0
4671 4671 16.0
4672 4672 507.0
4673 4673 341.0
4674 4674 124.0
4675 4675 104.0
4676 4676 663.0
4677 4677 142.0
4678 4678 162.0
4679 4679 414.0
4680 4680 90.0
4681 4681 964.0
4682 4682 448.0
4683 4683 236.0
4684 4684 99.0
4685 4685 968.0
4686 4686 770.0
4687 4687 686.0
4688 4688 844.0
4689 4689 607.0
4690 4690 992.0
4691 4691 93.0
4692 4692 378.0
4693 4693 868.0
4694 4694 29.0
4695 4695 565.0
4696 4696 313.0
4697 4697 520.0
4698 4698 118.0
4699 4699 508.0
4700 4700 783.0
4701 4701 258.0
4702 4702 524.0
4703 4703 290.0
4704 4704 599.0
4705 4705 0.0
4706 4706 395.0
4707 4707 615.0
4708 4708 142.0
4709 4709 909.0
4710 4710 381.0
4711 4711 585.0
4712 4712 873.0
4713 4713 182.0
4714 4714 173.0
4715 4715 972.0
4716 4716 502.0
4717 4717 943.0
4718 4718 10.0
4719 4719 347.0
4720 4720 551.0
4721 4721 2.0
4722 4722 792.0
4723 4723 929.0
4724 4724 222.0
4725 4725 821.0
4726 4726 846.0
4727 4727 887.0
4728 4728 341.0
4729 4729 964.0
4730 4730 395.0
4731 4731 476.0
4732 4732 574.0
4733 4733 271.0
4734 4734 767.0
4735 4735 526.0
4736 4736 271.0
4737 4737 514.0
4738 4738 141.0
4739 4739 414.0
4740 4740 423.0
4741 4741 874.0
4742 4742 351.0
4743 4743 296.0
4744 4744 408.0
4745 4745 524.0
4746 4746 621.0
4747 4747 911.0
4748 4748 467.0
4749 4749 631.0
4750 4750 610.0
4751 4751 370.0
4752 4752 986.0
4753 4753 402.0
4754 4754 651.0
4755 4755 208.0
4756 4756 575.0
4757 4757 497.0
4758 4758 96.0
4759 4759 917.0
4760 4760 461.0
4761 4761 491.0
4762 4762 393.0
4763 4763 36.0
4764 4764 763.0
4765 4765 512.0
4766 4766 562.0
4767 4767 386.0
4768 4768 26.0
4769 4769 55.0
4770 4770 152.0
4771 4771 801.0
4772 4772 281.0
4773 4773 503.0
4774 4774 98.0
4775 4775 690.0
4776 4776 379.0
4777 4777 71.0
4778 4778 953.0
4779 4779 847.0
4780 4780 54.0
4781 4781 563.0
4782 4782 217.0
4783 4783 40.0
4784 4784 317.0
4785 4785 221.0
4786 4786 249.0
4787 4787 892.0
4788 4788 718.0
4789 4789 697.0
4790 4790 161.0
4791 4791 180.0
4792 4792 540.0
4793 4793 907.0
4794 4794 568.0
4795 4795 303.0
4796 4796 419.0
4797 4797 482.0
4798 4798 42.0
4799 4799 798.0
4800 4800 889.0
4801 4801 194.0
4802 4802 599.0
4803 4803 170.0
4804 4804 698.0
4805 4805 49.0
4806 4806 212.0
4807 4807 77.0
4808 4808 472.0
4809 4809 165.0
4810 4810 276.0
4811 4811 527.0
4812 4812 80.0
4813 4813 846.0
4814 4814 567.0
4815 4815 397.0
4816 4816 67.0
4817 4817 168.0
4818 4818 642.0
4819 4819 785.0
4820 4820 865.0
4821 4821 803.0
4822 4822 317.0
4823 4823 406.0
4824 4824 62.0
4825 4825 237.0
4826 4826 61.0
4827 4827 482.0
4828 4828 719.0
4829 4829 103.0
4830 4830 632.0
4831 4831 608.0
4832 4832 298.0
4833 4833 231.0
4834 4834 131.0
4835 4835 348.0
4836 4836 633.0
4837 4837 343.0
4838 4838 425.0
4839 4839 105.0
4840 4840 861.0
4841 4841 54.0
4842 4842 632.0
4843 4843 941.0
4844 4844 900.0
4845 4845 552.0
4846 4846 691.0
4847 4847 319.0
4848 4848 720.0
4849 4849 685.0
4850 4850 104.0
4851 4851 586.0
4852 4852 488.0
4853 4853 774.0
4854 4854 992.0
4855 4855 903.0
4856 4856 11.0
4857 4857 53.0
4858 4858 385.0
4859 4859 83.0
4860 4860 509.0
4861 4861 17.0
4862 4862 691.0
4863 4863 807.0
4864 4864 600.0
4865 4865 174.0
4866 4866 155.0
4867 4867 585.0
4868 4868 518.0
4869 4869 932.0
4870 4870 43.0
4871 4871 379.0
4872 4872 986.0
4873 4873 27.0
4874 4874 672.0
4875 4875 238.0
4876 4876 579.0
4877 4877 363.0
4878 4878 557.0
4879 4879 300.0
4880 4880 400.0
4881 4881 14.0
4882 4882 886.0
4883 4883 889.0
4884 4884 788.0
4885 4885 230.0
4886 4886 144.0
4887 4887 151.0
4888 4888 635.0
4889 4889 529.0
4890 4890 234.0
4891 4891 144.0
4892 4892 898.0
4893 4893 278.0
4894 4894 303.0
4895 4895 850.0
4896 4896 452.0
4897 4897 810.0
4898 4898 436.0
4899 4899 970.0
4900 4900 743.0
4901 4901 831.0
4902 4902 701.0
4903 4903 81.0
4904 4904 858.0
4905 4905 374.0
4906 4906 320.0
4907 4907 438.0
4908 4908 89.0
4909 4909 229.0
4910 4910 738.0
4911 4911 490.0
4912 4912 243.0
4913 4913 976.0
4914 4914 731.0
4915 4915 383.0
4916 4916 558.0
4917 4917 875.0
4918 4918 535.0
4919 4919 545.0
4920 4920 756.0
4921 4921 769.0
4922 4922 42.0
4923 4923 654.0
4924 4924 399.0
4925 4925 345.0
4926 4926 856.0
4927 4927 852.0
4928 4928 156.0
4929 4929 644.0
4930 4930 174.0
4931 4931 251.0
4932 4932 475.0
4933 4933 228.0
4934 4934 684.0
4935 4935 334.0
4936 4936 954.0
4937 4937 356.0
4938 4938 772.0
4939 4939 43.0
4940 4940 586.0
4941 4941 862.0
4942 4942 885.0
4943 4943 181.0
4944 4944 190.0
4945 4945 968.0
4946 4946 917.0
4947 4947 748.0
4948 4948 843.0
4949 4949 452.0
4950 4950 293.0
4951 4951 951.0
4952 4952 573.0
4953 4953 687.0
4954 4954 605.0
4955 4955 973.0
4956 4956 33.0
4957 4957 814.0
4958 4958 177.0
4959 4959 541.0
4960 4960 458.0
4961 4961 703.0
4962 4962 144.0
4963 4963 934.0
4964 4964 931.0
4965 4965 828.0
4966 4966 620.0
4967 4967 885.0
4968 4968 537.0
4969 4969 744.0
4970 4970 281.0
4971 4971 475.0
4972 4972 606.0
4973 4973 166.0
4974 4974 656.0
4975 4975 148.0
4976 4976 135.0
4977 4977 573.0
4978 4978 896.0
4979 4979 330.0
4980 4980 377.0
4981 4981 541.0
4982 4982 282.0
4983 4983 951.0
4984 4984 229.0
4985 4985 239.0
4986 4986 276.0
4987 4987 614.0
4988 4988 53.0
4989 4989 805.0
4990 4990 507.0
4991 4991 864.0
4992 4992 508.0
4993 4993 651.0
4994 4994 150.0
4995 4995 792.0
4996 4996 831.0
4997 4997 770.0
4998 4998 677.0
4999 4999 720.0
5000 5000 146.0
5001 5001 348.0
5002 5002 249.0
5003 5003 970.0
5004 5004 51.0
5005 5005 410.0
5006 5006 472.0
5007 5007 565.0
5008 5008 589.0
5009 5009 411.0
5010 5010 270.0
5011 5011 642.0
5012 5012 935.0
5013 5013 619.0
5014 5014 396.0
5015 5015 348.0
5016 5016 424.0
5017 5017 438.0
5018 5018 234.0
5019 5019 291.0
5020 5020 218.0
5021 5021 965.0
5022 5022 302.0
5023 5023 290.0
5024 5024 637.0
5025 5025 203.0
5026 5026 102.0
5027 5027 362.0
5028 5028 399.0
5029 5029 904.0
5030 5030 788.0
5031 5031 897.0
5032 5032 604.0
5033 5033 37.0
5034 5034 220.0
5035 5035 656.0
5036 5036 799.0
5037 5037 44.0
5038 5038 221.0
5039 5039 388.0
5040 5040 456.0
5041 5041 843.0
5042 5042 31.0
5043 5043 391.0
5044 5044 815.0
5045 5045 779.0
5046 5046 92.0
5047 5047 239.0
5048 5048 570.0
5049 5049 678.0
5050 5050 530.0
5051 5051 788.0
5052 5052 643.0
5053 5053 833.0
5054 5054 431.0
5055 5055 633.0
5056 5056 388.0
5057 5057 885.0
5058 5058 995.0
5059 5059 140.0
5060 5060 141.0
5061 5061 135.0
5062 5062 37.0
5063 5063 745.0
5064 5064 173.0
5065 5065 257.0
5066 5066 401.0
5067 5067 972.0
5068 5068 302.0
5069 5069 974.0
5070 5070 713.0
5071 5071 110.0
5072 5072 818.0
5073 5073 96.0
5074 5074 853.0
5075 5075 633.0
5076 5076 875.0
5077 5077 945.0
5078 5078 224.0
5079 5079 445.0
5080 5080 975.0
5081 5081 754.0
5082 5082 586.0
5083 5083 619.0
5084 5084 939.0
5085 5085 369.0
5086 5086 604.0
5087 5087 680.0
5088 5088 254.0
5089 5089 951.0
5090 5090 820.0
5091 5091 747.0
5092 5092 87.0
5093 5093 209.0
5094 5094 492.0
5095 5095 612.0
5096 5096 819.0
5097 5097 246.0
5098 5098 936.0
5099 5099 121.0
5100 5100 220.0
5101 5101 649.0
5102 5102 583.0
5103 5103 390.0
5104 5104 745.0
5105 5105 436.0
5106 5106 375.0
5107 5107 973.0
5108 5108 382.0
5109 5109 599.0
5110 5110 770.0
5111 5111 357.0
5112 5112 354.0
5113 5113 356.0
5114 5114 328.0
5115 5115 645.0
5116 5116 725.0
5117 5117 284.0
5118 5118 325.0
5119 5119 331.0
0 0 0
